"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"52101-28157","WR","Bennie","Bennie Fowler III","Fowler III","2.0999999046325684","1","4500","NO@ATL","NO","ATL","IR","Shoulder - labrum","","",""
"52101-29183","RB","D.J.","D.J. Foster","Foster","0.4666666587193807","3","4500","LAR@ARI","ARI","LAR","","","","",""
"52101-41475","WR","John","John Ross III","Ross III","0.9000000158945719","3","4500","CIN@MIA","CIN","MIA","IR","Foot","","",""
"52101-88590","RB","Scottie","Scottie Phillips","Phillips","0","0","4500","IND@HOU","HOU","IND","","","","",""
"52101-29201","WR","Maurice","Maurice Harris","Harris","0","0","4500","NO@ATL","NO","ATL","","","","",""
"52101-33320","RB","Senorise","Senorise Perry","Perry","0.8999999761581421","1","4500","CLE@TEN","TEN","CLE","","","","",""
"52101-52776","WR","Marcus","Marcus Green","Green","0","1","4500","PHI@GB","PHI","GB","","","","",""
"52101-69164","WR","Kyle","Kyle Williams","Williams","0","0","4500","CLE@TEN","TEN","CLE","","","","",""
"52101-57909","RB","Marlon","Marlon Mack","Mack","3.549999952316284","2","4500","IND@HOU","IND","HOU","IR","Achilles","","",""
"52101-60983","WR","Anthony","Anthony Ratliff-Williams","Ratliff-Williams","0","0","4500","LV@NYJ","LV","NYJ","","","","",""
"52101-103992","WR","Emmanuel","Emmanuel Butler","Butler","0","0","4500","NO@ATL","NO","ATL","","","","",""
"52101-103995","WR","Alex","Alex Wesley","Wesley","0","2","4500","DET@CHI","CHI","DET","","","","",""
"52101-62012","RB","Anthony","Anthony Jones","Jones","0","1","4500","NYG@SEA","SEA","NYG","","","","",""
"52101-103996","WR","Reggie","Reggie White Jr.","White Jr.","0","1","4500","NYG@SEA","NYG","SEA","","","","",""
"52101-70206","RB","Jason","Jason Huntley","Huntley","0.3499999940395355","4","4500","PHI@GB","PHI","GB","","","","",""
"52101-103998","WR","Thomas","Thomas Ives","Ives","0","2","4500","DET@CHI","CHI","DET","","","","",""
"52101-69184","WR","Dillon","Dillon Mitchell","Mitchell","0","0","4500","JAC@MIN","MIN","JAC","","","","",""
"52101-52808","RB","Dontrell","Dontrell Hilliard","Hilliard","1.8333333333333333","3","4500","CLE@TEN","CLE","TEN","","","","",""
"52101-32331","RB","Tra","Tra Carson","Carson","0","1","4500","DET@CHI","DET","CHI","","","","",""
"52101-104012","WR","Ashton","Ashton Dulin","Dulin","1.1833333174387615","6","4500","IND@HOU","IND","HOU","","","","",""
"52101-6739","WR","DeSean","DeSean Jackson","Jackson","4.6400001525878904","5","4500","PHI@GB","PHI","GB","IR","Ankle","","",""
"52101-63061","WR","Gary","Gary Jennings","Jennings","0","1","4500","CIN@MIA","MIA","CIN","","","","",""
"52101-27229","RB","Ameer","Ameer Abdullah","Abdullah","2","5","4500","JAC@MIN","MIN","JAC","","","","",""
"52101-54885","WR","Artavis","Artavis Scott","Scott","0","1","4500","IND@HOU","HOU","IND","","","","",""
"52101-87654","WR","Noah","Noah Igbinoghene","Igbinoghene","0","2","4500","CIN@MIA","MIA","CIN","","","","",""
"52101-64105","RB","Patrick","Patrick Carr","Carr","0","1","4500","NYG@SEA","SEA","NYG","","","","",""
"52101-71280","WR","Kalija","Kalija Lipscomb","Lipscomb","0","0","4500","PHI@GB","GB","PHI","","","","",""
"52101-31360","WR","Odell","Odell Beckham Jr.","Beckham Jr.","10.75999995640346","7","4500","CLE@TEN","CLE","TEN","IR","Knee - acl","","",""
"52101-93824","WR","Easop","Easop Winston Jr.","Winston Jr.","0","2","4500","LAR@ARI","LAR","ARI","","","","",""
"52101-55940","WR","Chad","Chad Hansen","Hansen","0","0","4500","IND@HOU","HOU","IND","","","","",""
"52101-27273","RB","Andy","Andy Janovich","Janovich","0.45000000794728595","6","4500","CLE@TEN","CLE","TEN","","","","",""
"52101-61072","WR","Stanley","Stanley Morgan","Morgan","0","1","4500","CIN@MIA","CIN","MIA","","","","",""
"52101-53913","WR","Cody","Cody Hollister","Hollister","1.7000000476837158","1","4500","CLE@TEN","TEN","CLE","","","","",""
"52101-55964","RB","Tony","Tony Brooks-James","Brooks-James","0.4000000059604645","1","4500","NO@ATL","ATL","NO","","","","",""
"52101-47780","WR","Taywan","Taywan Taylor","Taylor","0","2","4500","CLE@TEN","CLE","TEN","","","","",""
"52101-31397","RB","Jeremy","Jeremy Hill","Hill","0","0","4500","LV@NYJ","LV","NYJ","","","","",""
"52101-52902","WR","Trey","Trey Quinn","Quinn","0","3","4500","JAC@MIN","JAC","MIN","","","","",""
"52101-64175","WR","Hakeem","Hakeem Butler","Butler","0","2","4500","PHI@GB","PHI","GB","","","","",""
"52101-96942","WR","Keelan","Keelan Doss","Doss","3.133333206176758","6","4500","LV@NYJ","LV","NYJ","","","","",""
"52101-7856","WR","Matthew","Matthew Slater","Slater","0","1","4500","NE@LAC","NE","LAC","Q","Knee","","",""
"52101-71355","RB","Elijah","Elijah Holyfield","Holyfield","0","1","4500","PHI@GB","PHI","GB","","","","",""
"52101-71357","RB","Brian","Brian Herrien","Herrien","0","1","4500","CLE@TEN","CLE","TEN","","","","",""
"52101-69310","WR","Josh","Josh Hammond","Hammond","0","2","4500","JAC@MIN","JAC","MIN","","","","",""
"52101-72382","RB","Gabe","Gabe Nabers","Nabers","3.279999923706055","5","4500","NE@LAC","LAC","NE","","","","",""
"52101-71360","WR","Tyler","Tyler Simmons","Simmons","0","0","4500","IND@HOU","HOU","IND","","","","",""
"52101-52931","RB","Elijhaa","Elijhaa Penny","Penny","0.4199999809265137","5","4500","NYG@SEA","NYG","SEA","","","","",""
"52101-73414","WR","Rashad","Rashad Medaris","Medaris","0","2","4500","LAR@ARI","ARI","LAR","","","","",""
"52101-27338","RB","Rex","Rex Burkhead","Burkhead","9.509999847412109","10","4500","NE@LAC","NE","LAC","IR","Knee - acl","","",""
"52101-69325","WR","Riley","Riley Ridley","Ridley","1.475000023841858","4","4500","DET@CHI","CHI","DET","","","","",""
"52101-64205","WR","Jalen","Jalen McCleskey","McCleskey","0","1","4500","NO@ATL","ATL","NO","","","","",""
"52101-53967","RB","Nick","Nick Bawden","Bawden","0","1","4500","DET@CHI","DET","CHI","IR","Undisclosed","","",""
"52101-81616","WR","Rashard","Rashard Davis","Davis","2.0999999046325684","1","4500","CLE@TEN","TEN","CLE","","","","",""
"52101-64215","RB","Karan","Karan Higdon Jr.","Higdon Jr.","0","0","4500","IND@HOU","HOU","IND","","","","",""
"52101-64222","RB","Jordan","Jordan Glasgow","Glasgow","0","2","4500","IND@HOU","IND","HOU","","","","",""
"52101-63201","RB","Xavier","Xavier Jones","Jones","0","3","4500","LAR@ARI","LAR","ARI","","","","",""
"52101-29411","TE","Pharaoh","Pharaoh Brown","Brown","3.4","5","4500","IND@HOU","HOU","IND","","","","",""
"52101-70372","WR","Chester","Chester Rogers","Rogers","3.7700000762939454","10","4500","CLE@TEN","TEN","CLE","","","","",""
"52101-56041","RB","Khari","Khari Blasingame","Blasingame","1.1800000190734863","5","4500","CLE@TEN","TEN","CLE","Q","Shoulder","","",""
"52101-38634","WR","Ryan","Ryan Switzer","Switzer","0","1","4500","CLE@TEN","CLE","TEN","","","","",""
"52101-71414","WR","Quartney","Quartney Davis","Davis","0","0","4500","JAC@MIN","MIN","JAC","","","","",""
"52101-56059","WR","Trent","Trent Sherfield","Sherfield","0.36666667461395264","3","4500","LAR@ARI","ARI","LAR","","","","",""
"52101-96001","RB","Sirgeo","Sirgeo Hoffman","Hoffman","0","2","4500","LAR@ARI","ARI","LAR","","","","",""
"52101-85762","RB","Eno","Eno Benjamin","Benjamin","0","2","4500","LAR@ARI","ARI","LAR","","","","",""
"52101-69383","WR","Dezmon","Dezmon Patmon","Patmon","0","1","4500","IND@HOU","IND","HOU","","","","",""
"52101-45835","WR","Da'Mari","Da'Mari Scott","Scott","0","1","4500","NYG@SEA","NYG","SEA","IR","Opt out","","",""
"52101-61200","WR","Jaylinn","Jaylinn Hawkins","Hawkins","0","1","4500","NO@ATL","ATL","NO","","","","",""
"52101-28437","RB","Danny","Danny Vitale","Vitale","0","1","4500","NE@LAC","NE","LAC","IR","Opt out","","",""
"52101-29466","RB","Ricky","Ricky Ortiz","Ortiz","1.2999999523162842","1","4500","NO@ATL","NO","ATL","","","","",""
"52101-56099","RB","Cullen","Cullen Gillaspia","Gillaspia","0.550000011920929","2","4500","IND@HOU","HOU","IND","Q","Back","","",""
"52101-31524","WR","Cody","Cody Core","Core","0","1","4500","NYG@SEA","NYG","SEA","IR","Achilles","","",""
"52101-33578","RB","Jalen","Jalen Richard","Richard","3.2555554707845054","9","4500","LV@NYJ","LV","NYJ","","","","",""
"52101-72493","WR","Trishton","Trishton Jackson","Jackson","0","2","4500","LAR@ARI","LAR","ARI","","","","",""
"52101-28463","WR","Austin","Austin Carr","Carr","1.2999999523162842","2","4500","NO@ATL","NO","ATL","","","","",""
"52101-43826","WR","Tommylee","Tommylee Lewis","Lewis","1","1","4500","NO@ATL","NO","ATL","","","","",""
"52101-65331","RB","Sutton","Sutton Smith","Smith","0","1","4500","NYG@SEA","SEA","NYG","","","","",""
"52101-32564","WR","Josh","Josh Doctson","Doctson","0","1","4500","LV@NYJ","NYJ","LV","IR","Opt out","","",""
"52101-22336","WR","Josh","Josh Bellamy","Bellamy","0","1","4500","LV@NYJ","NYJ","LV","","","","",""
"52101-31561","WR","Donte","Donte Moncrief","Moncrief","0.6666666666666666","3","4500","NE@LAC","NE","LAC","","","","",""
"52101-41806","WR","Laquon","Laquon Treadwell","Treadwell","0","1","4500","NO@ATL","ATL","NO","","","","",""
"52101-56142","WR","Juwann","Juwann Winfree","Winfree","0","0","4500","PHI@GB","GB","PHI","","","","",""
"52101-64339","WR","Auden","Auden Tate","Tate","2.4444444444444446","9","4500","CIN@MIA","CIN","MIA","IR","Shoulder","","",""
"52101-28502","WR","Devin","Devin Smith","Smith","6.599999745686849","3","4500","IND@HOU","HOU","IND","","","","",""
"52101-63319","WR","K.J.","K.J. Hill","Hill","0.1857142789023263","7","4500","NE@LAC","LAC","NE","","","","",""
"52101-104282","RB","Wes","Wes Hills","Hills","0","1","4500","DET@CHI","DET","CHI","","","","",""
"52101-44893","RB","Roosevelt","Roosevelt Nix","Nix","0","1","4500","IND@HOU","IND","HOU","","","","",""
"52101-104284","RB","Bruce","Bruce Anderson III","Anderson III","0","1","4500","IND@HOU","IND","HOU","","","","",""
"52101-63330","RB","Mike","Mike Weber","Weber","0","0","4500","PHI@GB","GB","PHI","","","","",""
"52101-70501","RB","C.J.","C.J. Ham","Ham","0.5874999761581421","8","4500","JAC@MIN","MIN","JAC","","","","",""
"52101-64357","WR","Michael","Michael Walker","Walker","0","2","4500","JAC@MIN","JAC","MIN","","","","",""
"52101-104297","WR","Jason","Jason Moore","Moore","0","1","4500","NE@LAC","LAC","NE","","","","",""
"52101-28545","RB","Rod","Rod Smith","Smith","0","1","4500","NYG@SEA","NYG","SEA","","","","",""
"52101-41857","RB","Dalyn","Dalyn Dawkins","Dawkins","1.2999999523162842","2","4500","DET@CHI","DET","CHI","","","","",""
"52101-56203","RB","Jon","Jon Hilliman","Hilliman","0","1","4500","NYG@SEA","NYG","SEA","","","","",""
"52101-64401","RB","Saquon","Saquon Barkley","Barkley","4.133333206176758","3","4500","NYG@SEA","NYG","SEA","IR","Knee - acl","","",""
"52101-41876","WR","Quincy","Quincy Adeboyejo","Adeboyejo","0","1","4500","NE@LAC","NE","LAC","IR","Undisclosed","","",""
"52101-64405","WR","Dan","Dan Chisena","Chisena","0","0","4500","JAC@MIN","MIN","JAC","","","","",""
"52101-29593","WR","Marqise","Marqise Lee","Lee","0","1","4500","NE@LAC","NE","LAC","IR","Opt out","","",""
"52101-71578","RB","Artavis","Artavis Pierce","Pierce","0.29999999205271405","3","4500","DET@CHI","CHI","DET","","","","",""
"52101-40866","WR","J'Mon","J'Mon Moore","Moore","0","1","4500","IND@HOU","HOU","IND","","","","",""
"52101-63399","WR","Terry","Terry Godwin","Godwin","0","3","4500","JAC@MIN","JAC","MIN","","","","",""
"52101-25513","WR","Darius","Darius Jennings","Jennings","0","1","4500","NE@LAC","LAC","NE","","","","",""
"52101-34729","RB","Dwayne","Dwayne Washington","Washington","0.375","4","4500","NO@ATL","NO","ATL","","","","",""
"52101-54186","WR","A.J.","A.J. Richardson","Richardson","0","2","4500","LAR@ARI","ARI","LAR","","","","",""
"52101-63403","RB","Tae","Tae Crowder","Crowder","3","2","4500","NYG@SEA","NYG","SEA","","","","",""
"52101-72627","RB","Patrick","Patrick Taylor","Taylor","0","0","4500","PHI@GB","GB","PHI","IR","Undisclosed","","",""
"52101-69558","WR","Greg","Greg Dortch","Dortch","0","2","4500","LAR@ARI","LAR","ARI","","","","",""
"52101-94136","WR","Jeff","Jeff Thomas","Thomas","0","1","4500","NE@LAC","NE","LAC","","","","",""
"52101-41922","WR","Johnny","Johnny Holton","Holton","0","1","4500","NYG@SEA","NYG","SEA","","","","",""
"52101-61379","RB","Kerrith","Kerrith Whyte Jr.","Whyte Jr.","0","1","4500","DET@CHI","DET","CHI","","","","",""
"52101-43973","RB","Keith","Keith Smith","Smith","0.4888888994852702","9","4500","NO@ATL","ATL","NO","","","","",""
"52101-104388","WR","Tom","Tom Kennedy","Kennedy","0","1","4500","DET@CHI","DET","CHI","","","","",""
"52101-56262","WR","Parris","Parris Campbell","Campbell","3.8999999364217124","3","4500","IND@HOU","IND","HOU","IR","Knee - mcl","","",""
"52101-70601","TE","Harrison","Harrison Bryant","Bryant","3.8400001525878906","10","4500","CLE@TEN","CLE","TEN","","","","",""
"52101-73687","WR","Quez","Quez Watkins","Watkins","0","1","4500","PHI@GB","PHI","GB","","","","",""
"52101-63447","WR","Penny","Penny Hart","Hart","0","1","4500","NYG@SEA","SEA","NYG","","","","",""
"52101-41954","WR","Victor","Victor Bolden","Bolden","0","1","4500","DET@CHI","DET","CHI","","","","",""
"52101-104424","RB","Craig","Craig Reynolds","Reynolds","0","2","4500","JAC@MIN","JAC","MIN","","","","",""
"52101-71661","WR","Tino","Tino Ellis","Ellis","0","0","4500","CIN@MIA","MIA","CIN","","","","",""
"52101-65518","WR","John","John Ursua","Ursua","0","1","4500","NYG@SEA","SEA","NYG","","","","",""
"52101-26610","WR","Paul","Paul Richardson Jr.","Richardson Jr.","0","1","4500","NYG@SEA","SEA","NYG","","","","",""
"52101-31732","WR","Corey","Corey Coleman","Coleman","0","1","4500","NYG@SEA","NYG","SEA","","","","",""
"52101-72693","RB","Adrian","Adrian Killins Jr.","Killins Jr.","-0.25","2","4500","PHI@GB","PHI","GB","","","","",""
"52101-63479","RB","John","John Kelly","Kelly","0","1","4500","CLE@TEN","CLE","TEN","","","","",""
"52101-12537","D","Las Vegas","Las Vegas Raiders","Raiders","2.8181818181818183","11","4400","LV@NYJ","LV","NYJ","","","","",""
"52101-91047","TE","Cole","Cole Kmet","Kmet","2.1555555131700306","9","4400","DET@CHI","CHI","DET","","","","",""
"52101-28694","TE","Jesse","Jesse James","James","2.7750000953674316","8","4300","DET@CHI","DET","CHI","","","","",""
"52101-42046","TE","Durham","Durham Smythe","Smythe","3.549999952316284","8","4300","CIN@MIA","MIA","CIN","","","","",""
"52101-130270","TE","Adam","Adam Trautman","Trautman","3.3333333333333335","6","4300","NO@ATL","NO","ATL","","","","",""
"52101-12540","D","Minnesota","Minnesota Vikings","Vikings","4.090909090909091","11","4300","JAC@MIN","MIN","JAC","","","","",""
"52101-41469","TE","Darrell","Darrell Daniels","Daniels","2.883333206176758","6","4300","LAR@ARI","ARI","LAR","IR","Ankle","","",""
"52101-62998","TE","Jace","Jace Sternberger","Sternberger","2.924999952316284","8","4300","PHI@GB","GB","PHI","","","","",""
"52101-104278","TE","Donald","Donald Parham Jr.","Parham Jr.","3.1499999364217124","6","4300","NE@LAC","LAC","NE","","","","",""
"52101-12527","D","Chicago","Chicago Bears","Bears","5.636363636363637","11","4200","DET@CHI","CHI","DET","","","","",""
"52101-6641","TE","Jason","Jason Witten","Witten","2.9000000953674316","8","4200","LV@NYJ","LV","NYJ","","","","",""
"52101-6672","TE","Marcedes","Marcedes Lewis","Lewis","3.8714286259242465","7","4200","PHI@GB","GB","PHI","Q","Knee","","",""
"52101-39492","TE","Josh","Josh Hill","Hill","2","7","4200","NO@ATL","NO","ATL","","","","",""
"52101-28346","TE","Maxx","Maxx Williams","Williams","2.133333365122477","6","4200","LAR@ARI","ARI","LAR","","","","",""
"52101-69326","TE","Isaac","Isaac Nauta","Nauta","0.26666667064030963","3","4200","DET@CHI","DET","CHI","","","","",""
"52101-71386","TE","Jordan","Jordan Thomas","Thomas","1.7000000476837158","4","4200","NE@LAC","NE","LAC","","","","",""
"52101-19342","TE","Demetrius","Demetrius Harris","Harris","0.8888888888888888","9","4200","DET@CHI","CHI","DET","","","","",""
"52101-62508","TE","James","James O'Shaughnessy","O'Shaughnessy","2.6299999237060545","10","4100","JAC@MIN","JAC","MIN","","","","",""
"52101-70705","TE","Trevon","Trevon Wesco","Wesco","0.3333333333333333","3","4100","LV@NYJ","NYJ","LV","IR","Ankle","","",""
"52101-30800","TE","Jason","Jason Croom","Croom","6.800000190734863","1","4100","PHI@GB","PHI","GB","","","","",""
"52101-71806","TE","Kaden","Kaden Smith","Smith","1.5699999809265137","10","4100","NYG@SEA","NYG","SEA","","","","",""
"52101-12533","D","Green Bay","Green Bay Packers","Packers","5.545454545454546","11","4100","PHI@GB","GB","PHI","","","","",""
"52101-34073","TE","Ryan","Ryan Griffin","Griffin","2.25","4","4100","LV@NYJ","NYJ","LV","","","","",""
"52101-60712","TE","Foster","Foster Moreau","Moreau","3.5999999046325684","4","4100","LV@NYJ","LV","NYJ","","","","",""
"52101-27672","TE","Matt","Matt LaCosse","LaCosse","0","1","4000","NE@LAC","NE","LAC","IR","Opt out","","",""
"52101-29725","TE","Levine","Levine Toilolo","Toilolo","0.925000011920929","4","4000","NYG@SEA","NYG","SEA","","","","",""
"52101-60451","TE","Tyler","Tyler Conklin","Conklin","1.5499999523162842","2","4000","JAC@MIN","MIN","JAC","","","","",""
"52101-62505","TE","MyCole","MyCole Pruitt","Pruitt","3.066666603088379","3","4000","CLE@TEN","TEN","CLE","","","","",""
"52101-64563","TE","Hale","Hale Hentges","Hentges","0","1","4000","IND@HOU","IND","HOU","","","","",""
"52101-14394","TE","Virgil","Virgil Green","Green","3.125","4","4000","NE@LAC","LAC","NE","IR","Ankle","","",""
"52101-71767","TE","Caleb","Caleb Wilson","Wilson","0","1","4000","PHI@GB","PHI","GB","","","","",""
"52101-64603","TE","Farrod","Farrod Green","Green","0","1","4000","IND@HOU","IND","HOU","","","","",""
"52101-79980","TE","Eric","Eric Saubert","Saubert","0.26666667064030963","3","4000","JAC@MIN","JAC","MIN","","","","",""
"52101-58499","TE","Parker","Parker Hesse","Hesse","0","0","4000","CLE@TEN","TEN","CLE","","","","",""
"52101-62617","TE","Khari","Khari Lee","Lee","0","1","4000","DET@CHI","DET","CHI","","","","",""
"52101-71885","TE","Parker","Parker Houston","Houston","0","2","4000","LAR@ARI","ARI","LAR","","","","",""
"52101-63697","TE","Brycen","Brycen Hopkins","Hopkins","0","2","4000","LAR@ARI","LAR","ARI","","","","",""
"52101-11488","TE","Ed","Ed Dickson","Dickson","0","1","4000","NYG@SEA","SEA","NYG","","","","",""
"52101-130273","TE","Dylan","Dylan Stapleton","Stapleton","0","0","4000","IND@HOU","HOU","IND","","","","",""
"52101-62691","TE","Nate","Nate Wieting","Wieting","0","1","4000","NYG@SEA","NYG","SEA","","","","",""
"52101-130286","TE","Ben","Ben Ellefson","Ellefson","0.875","4","4000","JAC@MIN","JAC","MIN","Q","Knee","","",""
"52101-12529","D","Cleveland","Cleveland Browns","Browns","6.7272727272727275","11","4000","CLE@TEN","CLE","TEN","","","","",""
"52101-24817","TE","Nick","Nick O'Leary","O'Leary","2.924999952316284","8","4000","LV@NYJ","LV","NYJ","IR","Chest","","",""
"52101-52468","TE","Ethan","Ethan Wolf","Wolf","0","1","4000","NO@ATL","NO","ATL","","","","",""
"52101-64762","TE","Nakia","Nakia Griffin-Stewart","Griffin-Stewart","0","0","4000","NYG@SEA","NYG","SEA","","","","",""
"52101-61693","TE","Danny","Danny Pinter","Pinter","0","1","4000","IND@HOU","IND","HOU","","","","",""
"52101-62718","TE","Daniel","Daniel Brown","Brown","0","1","4000","LV@NYJ","NYJ","LV","","","","",""
"52101-29956","TE","Joshua","Joshua Perkins","Perkins","0","1","4000","PHI@GB","PHI","GB","IR","Upper body","","",""
"52101-45335","TE","Michael","Michael Roberts","Roberts","0","1","4000","CIN@MIA","MIA","CIN","","","","",""
"52101-63775","TE","Scottie","Scottie Dill","Dill","0","1","4000","NO@ATL","ATL","NO","","","","",""
"52101-65839","TE","Kahale","Kahale Warring","Warring","0","1","4000","IND@HOU","HOU","IND","","","","",""
"52101-83253","TE","Paul","Paul Butler","Butler","0","1","4000","NE@LAC","NE","LAC","","","","",""
"52101-138552","TE","Connor","Connor Davis","Davis","0","1","4000","LV@NYJ","NYJ","LV","","","","",""
"52101-63839","TE","Tyler","Tyler Mabry","Mabry","0","1","4000","NYG@SEA","SEA","NYG","","","","",""
"52101-64864","TE","Noah","Noah Togiai","Togiai","0","2","4000","IND@HOU","IND","HOU","","","","",""
"52101-25957","TE","J.P.","J.P. Holtz","Holtz","0","4","4000","DET@CHI","CHI","DET","","","","",""
"52101-60791","TE","Tommy","Tommy Hudson","Hudson","0","0","4000","CLE@TEN","TEN","CLE","","","","",""
"52101-87422","TE","Dom","Dom Wood-Anderson","Wood-Anderson","0","1","4000","NYG@SEA","SEA","NYG","","","","",""
"52101-73089","TE","Devin","Devin Asiasi","Asiasi","0","1","4000","NE@LAC","NE","LAC","IR","Undisclosed","","",""
"52101-22920","TE","Derek","Derek Carrier","Carrier","0.949999988079071","2","4000","LV@NYJ","LV","NYJ","","","","",""
"52101-45472","TE","Garrett","Garrett Griffin","Griffin","0","0","4000","NO@ATL","NO","ATL","","","","",""
"52101-63907","TE","Josh","Josh Oliver","Oliver","0","2","4000","JAC@MIN","JAC","MIN","IR","Foot","","",""
"52101-40371","TE","Johnny","Johnny Mundt","Mundt","2.433333396911621","3","4000","LAR@ARI","LAR","ARI","","","","",""
"52101-47551","TE","Mason","Mason Schreck","Schreck","0","1","4000","CIN@MIA","CIN","MIA","","","","",""
"52101-84440","TE","Jaeden","Jaeden Graham","Graham","0.699999988079071","4","4000","NO@ATL","ATL","NO","","","","",""
"52101-103900","TE","Brandon","Brandon Dillon","Dillon","1.100000023841858","1","4000","JAC@MIN","MIN","JAC","","","","",""
"52101-31207","TE","C.J.","C.J. Uzomah","Uzomah","6.233333587646484","3","4000","CIN@MIA","CIN","MIA","IR","Achilles","","",""
"52101-61936","TE","Caleb","Caleb Repp","Repp","0","1","4000","NO@ATL","ATL","NO","","","","",""
"52101-89588","TE","Colby","Colby Parkinson","Parkinson","0","1","4000","NYG@SEA","SEA","NYG","","","","",""
"52101-64023","TE","Kyle","Kyle Markway","Markway","0","1","4000","CLE@TEN","CLE","TEN","","","","",""
"52101-60981","TE","Charlie","Charlie Heck","Heck","0","0","4000","IND@HOU","HOU","IND","","","","",""
"52101-60984","TE","Jake","Jake Bargas","Bargas","0","0","4000","JAC@MIN","MIN","JAC","","","","",""
"52101-104008","TE","Stephen","Stephen Carlson","Carlson","0.5999999841054281","6","4000","CLE@TEN","CLE","TEN","","","","",""
"52101-41552","TE","Dylan","Dylan Cantrell","Cantrell","0","2","4000","NE@LAC","NE","LAC","","","","",""
"52101-55895","TE","Kendall","Kendall Blanton","Blanton","0","2","4000","LAR@ARI","LAR","ARI","","","","",""
"52101-29277","TE","Stephen","Stephen Anderson","Anderson","0","1","4000","NE@LAC","LAC","NE","","","","",""
"52101-56947","TE","Chris","Chris Myarick","Myarick","0","1","4000","CIN@MIA","MIA","CIN","","","","",""
"52101-38523","TE","Geoff","Geoff Swaim","Swaim","1.975000023841858","4","4000","CLE@TEN","TEN","CLE","","","","",""
"52101-65182","TE","Mitchell","Mitchell Wilcox","Wilcox","0","1","4000","CIN@MIA","CIN","MIA","","","","",""
"52101-62119","TE","C.J.","C.J. Conrad","Conrad","0","1","4000","NYG@SEA","NYG","SEA","","","","",""
"52101-61112","TE","Josiah","Josiah Deguara","Deguara","1.7000000476837158","1","4000","PHI@GB","GB","PHI","IR","Knee - acl","","",""
"52101-70335","TE","Seth","Seth DeValve","DeValve","0","2","4000","LAR@ARI","ARI","LAR","","","","",""
"52101-70341","TE","Moritz","Moritz Bohringer","Bohringer","0","1","4000","CIN@MIA","CIN","MIA","","","","",""
"52101-29390","TE","Evan","Evan Baylis","Baylis","0","2","4000","LAR@ARI","ARI","LAR","","","","",""
"52101-63216","TE","Jared","Jared Rice","Rice","0","1","4000","NE@LAC","LAC","NE","","","","",""
"52101-86770","TE","Hunter","Hunter Bryant","Bryant","0","1","4000","DET@CHI","DET","CHI","Q","Concussion","","",""
"52101-61172","TE","Tyler","Tyler Davis","Davis","0","2","4000","JAC@MIN","JAC","MIN","","","","",""
"52101-6914","TE","Greg","Greg Olsen","Olsen","3.9900001525878905","10","4000","NYG@SEA","SEA","NYG","IR","Foot","","",""
"52101-55099","TE","Ian","Ian Bunting","Bunting","0","1","4000","IND@HOU","IND","HOU","","","","",""
"52101-70458","TE","Jason","Jason Vander Laan","Vander Laan","0","1","4000","NO@ATL","NO","ATL","IR","Opt out","","",""
"52101-65341","TE","Ryan","Ryan Roberts","Roberts","0","1","4000","NE@LAC","LAC","NE","","","","",""
"52101-38722","TE","Cethan","Cethan Carter","Carter","0.8666666348775228","6","4000","CIN@MIA","CIN","MIA","","","","",""
"52101-70489","TE","Ben","Ben Braunecker","Braunecker","0","2","4000","DET@CHI","CHI","DET","","","","",""
"52101-63321","TE","Rashod","Rashod Berry","Berry","0","1","4000","NE@LAC","NE","LAC","","","","",""
"52101-64351","TE","Jake","Jake Burt","Burt","0","1","4000","NE@LAC","NE","LAC","","","","",""
"52101-66402","TE","Jack","Jack Driscoll","Driscoll","0","1","4000","PHI@GB","PHI","GB","","","","",""
"52101-55153","TE","Garrett","Garrett Dickerson","Dickerson","0","1","4000","NYG@SEA","NYG","SEA","","","","",""
"52101-55172","TE","Cole","Cole Herdman","Herdman","0","0","4000","CLE@TEN","TEN","CLE","","","","",""
"52101-64408","TE","Nick","Nick Bowers","Bowers","0","0","4000","LV@NYJ","LV","NYJ","","","","",""
"52101-65492","TE","Dax","Dax Raymond","Raymond","0","1","4000","PHI@GB","GB","PHI","","","","",""
"52101-54239","TE","Matt","Matt Sokol","Sokol","0","1","4000","NE@LAC","LAC","NE","","","","",""
"52101-14304","TE","Luke","Luke Stocker","Stocker","0.5","7","4000","NO@ATL","ATL","NO","","","","",""
"52101-104421","TE","Jesper","Jesper Horsted","Horsted","0","2","4000","DET@CHI","CHI","DET","","","","",""
"52101-85994","TE","Dalton","Dalton Keene","Keene","0.6499999761581421","2","4000","NE@LAC","NE","LAC","IR","Knee","","",""
"52101-57325","TE","Jordan","Jordan Franks","Franks","0","1","4000","CLE@TEN","CLE","TEN","","","","",""
"52101-12534","D","Tennessee","Tennessee Titans","Titans","4.818181818181818","11","3900","CLE@TEN","TEN","CLE","","","","",""
"52101-12548","D","Los Angeles","Los Angeles Chargers","Chargers","5.090909090909091","11","3900","NE@LAC","LAC","NE","","","","",""
"52101-12546","D","Arizona","Arizona Cardinals","Cardinals","5.909090909090909","11","3800","LAR@ARI","ARI","LAR","","","","",""
"52101-12541","D","New England","New England Patriots","Patriots","5.909090909090909","11","3700","NE@LAC","NE","LAC","","","","",""
